shelter_name,shelter_address,date,total_attendance,capacity,program_type
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-03-08,114,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-03-09,199,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-03-10,164,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-03-11,137,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-03-12,147,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-03-13,189,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-03-14,185,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-03-15,109,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-03-16,177,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-03-17,132,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-03-18,124,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-03-19,120,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-03-20,140,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-03-21,132,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-03-22,204,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-03-23,165,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-03-24,123,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-03-25,195,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-03-26,173,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-03-27,180,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-03-28,190,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-03-29,188,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-03-30,189,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-03-31,174,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-01,111,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-02,186,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-03,154,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-04,199,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-05,120,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-06,183,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-07,108,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-08,133,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-09,138,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-10,118,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-11,107,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-12,193,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-13,151,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-14,109,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-15,146,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-16,128,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-17,193,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-18,105,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-19,134,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-20,177,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-21,146,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-22,164,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-23,143,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-24,144,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-25,202,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-26,165,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-27,115,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-28,203,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-29,162,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-04-30,132,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-01,135,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-02,109,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-03,136,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-04,179,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-05,196,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-06,119,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-07,195,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-08,169,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-09,164,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-10,165,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-11,196,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-12,134,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-13,181,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-14,201,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-15,192,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-16,130,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-17,200,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-18,157,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-19,110,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-20,134,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-21,151,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-22,117,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-23,201,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-24,162,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-25,134,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-26,196,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-27,104,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-28,132,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-29,142,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-30,106,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-05-31,145,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-01,205,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-02,125,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-03,104,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-04,140,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-05,158,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-06,108,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-07,144,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-08,123,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-09,115,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-10,125,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-11,145,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-12,160,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-13,163,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-14,174,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-15,176,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-16,149,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-17,128,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-18,154,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-19,196,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-20,182,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-21,183,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-22,106,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-23,202,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-24,139,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-25,108,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-26,193,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-27,194,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-28,105,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-29,201,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-06-30,193,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-01,110,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-02,165,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-03,107,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-04,115,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-05,176,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-06,127,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-07,157,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-08,143,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-09,134,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-10,105,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-11,149,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-12,133,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-13,190,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-14,155,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-15,148,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-16,138,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-17,114,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-18,105,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-19,116,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-20,146,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-21,198,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-22,108,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-23,131,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-24,110,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-25,164,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-26,197,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-27,121,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-28,166,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-29,200,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-30,180,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-07-31,166,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-01,187,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-02,134,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-03,164,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-04,105,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-05,164,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-06,201,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-07,105,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-08,195,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-09,146,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-10,117,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-11,181,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-12,111,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-13,192,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-14,171,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-15,196,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-16,126,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-17,186,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-18,169,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-19,130,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-20,188,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-21,103,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-22,137,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-23,203,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-24,123,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-25,199,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-26,166,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-27,122,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-28,108,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-29,195,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-30,196,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-08-31,121,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-01,120,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-02,160,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-03,116,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-04,136,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-05,175,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-06,125,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-07,149,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-08,198,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-09,181,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-10,182,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-11,204,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-12,126,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-13,190,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-14,175,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-15,174,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-16,203,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-17,142,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-18,150,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-19,188,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-20,162,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-21,202,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-22,153,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-23,134,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-24,121,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-25,110,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-26,205,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-27,143,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-28,114,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-29,107,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-09-30,134,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-01,141,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-02,184,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-03,109,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-04,168,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-05,196,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-06,191,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-07,155,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-08,128,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-09,180,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-10,177,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-11,183,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-12,185,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-13,166,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-14,178,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-15,168,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-16,137,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-17,142,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-18,192,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-19,203,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-20,191,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-21,153,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-22,160,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-23,188,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-24,167,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-25,139,206,Homeless
The Salvation Army Gateway,"107 Jarvis St, Toronto, ON",2024-10-26,134,206,Homeless
